day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
13,3,3,3,2,1,7,6,5,2,0,-1,7,9,9,4,0,-1,3,5,4,1,0,7,10,5,5,0,0,7,9,0,0,4,2,6,12,4,3,1,0,-1,11,6,5,0,0,-1,10,3,2,3,3,-1,10
14,3,3,3,2,1,8,7,5,2,0,-1,7,10,9,4,0,-1,3,5,4,1,0,2,11,5,5,0,0,2,10,0,0,4,2,6,13,5,3,1,0,-1,11,6,5,0,0,2,11,3,2,3,3,-1,11
15,4,4,3,2,1,8,8,6,2,0,-1,7,11,10,4,0,6,3,5,4,1,0,6,12,5,5,0,0,6,11,0,0,4,2,6,14,6,3,1,0,-1,11,6,5,0,0,6,12,3,2,3,3,-1,12
16,4,4,4,2,1,8,9,7,2,0,-1,7,11,10,4,0,6,4,5,4,1,0,6,13,5,5,0,0,6,12,0,0,4,2,6,15,6,3,2,0,-1,11,6,5,0,0,6,13,3,2,3,3,-1,13
17,4,4,4,2,1,9,9,7,2,0,-1,8,11,10,5,0,6,4,5,4,2,1,6,13,5,5,0,0,6,13,0,0,5,2,6,15,6,3,2,0,-1,12,6,5,0,0,6,14,3,2,4,4,-1,13
18,4,4,5,2,1,9,10,8,2,0,-1,8,11,10,5,0,6,5,5,4,2,1,6,14,5,5,0,0,6,14,0,0,5,2,6,16,6,3,2,0,-1,13,6,5,0,0,6,15,3,2,5,5,-1,13
19,4,4,6,2,1,9,10,8,2,0,-1,9,11,10,5,0,6,6,5,4,2,1,6,15,5,5,1,0,6,14,0,0,6,3,6,16,6,3,2,0,-1,14,6,5,0,0,6,16,3,2,5,5,-1,14
20,5,5,6,2,1,9,10,8,2,0,-1,10,11,10,6,0,6,6,5,4,2,1,6,16,5,5,1,0,6,15,0,0,6,3,6,17,7,4,2,0,-1,14,6,5,0,0,6,17,4,3,5,5,-1,14
21,5,5,6,2,1,10,10,8,2,0,-1,11,11,10,7,0,6,6,5,4,2,1,6,17,5,5,1,0,6,16,0,0,6,3,6,18,7,4,2,0,-1,15,6,5,1,1,6,17,5,4,5,5,-1,14
22,5,5,6,2,1,11,11,8,2,0,-1,11,11,10,7,0,6,7,5,4,2,1,6,18,5,5,1,0,6,17,0,0,6,3,6,19,8,5,2,0,-1,15,6,5,1,1,6,18,5,4,5,5,-1,15
23,5,5,6,2,1,12,12,9,2,0,-1,11,11,10,8,1,6,7,5,4,2,1,6,19,5,5,2,1,6,17,0,0,6,3,6,20,9,6,2,0,-1,15,6,5,1,1,6,19,6,5,5,5,-1,15
24,5,5,7,3,1,12,13,10,2,0,-1,11,11,10,9,1,6,7,5,4,3,1,6,19,5,5,3,1,6,17,0,0,6,3,6,21,10,7,2,0,-1,15,6,5,1,1,6,20,6,5,5,5,-1,16
25,5,5,7,3,1,13,14,11,2,0,-1,11,11,10,9,1,6,8,5,4,4,1,6,19,5,5,3,1,6,18,0,0,6,3,6,22,10,7,3,1,-1,15,6,5,2,2,6,20,7,6,5,5,-1,16
26,5,5,8,4,1,13,15,11,2,0,-1,11,11,10,9,1,6,9,5,4,5,1,6,19,5,5,5,1,6,18,0,0,6,3,6,23,11,8,3,1,-1,15,6,5,2,2,6,21,7,6,5,5,-1,17
27,5,5,8,4,1,14,17,12,2,0,-1,11,11,10,9,1,6,11,5,4,6,1,6,20,5,5,5,1,6,19,0,0,6,3,6,24,11,8,3,1,-1,16,6,5,2,2,6,22,7,6,5,5,-1,18
28,5,5,9,4,1,14,18,14,2,0,-1,11,11,10,9,1,6,12,5,4,8,1,6,20,5,5,6,1,6,19,0,0,6,3,6,26,11,8,3,1,-1,17,6,5,3,2,6,22,8,7,5,5,-1,18
29,5,5,9,4,1,15,19,15,2,0,-1,11,12,11,9,1,6,12,5,4,9,2,6,20,5,5,6,1,6,20,0,0,6,3,6,27,12,9,3,1,-1,17,6,5,3,2,6,23,9,8,5,5,-1,18
30,5,5,9,4,1,16,19,15,2,0,-1,12,12,11,9,1,6,13,5,4,10,2,6,20,5,5,6,1,6,21,0,0,6,3,6,28,13,10,3,1,-1,17,6,5,3,2,6,24,9,8,5,5,-1,19
31,5,5,9,4,1,17,20,15,2,0,-1,12,12,11,9,1,1,14,5,4,10,2,1,21,5,5,7,1,1,21,0,0,6,3,1,29,13,10,3,1,1,18,6,5,3,2,1,25,9,8,5,5,-1,20
32,5,5,10,4,1,17,21,15,2,0,-1,12,12,11,9,1,1,15,5,4,10,2,1,22,5,5,7,1,1,22,0,0,6,3,1,30,13,10,3,1,1,19,6,5,4,2,1,25,10,9,5,5,-1,20
33,5,5,10,4,1,18,21,15,2,0,-1,13,12,11,9,1,1,16,5,4,11,2,1,22,5,5,8,2,1,22,0,0,6,3,1,31,13,10,4,1,1,19,6,5,5,2,1,25,11,10,5,5,-1,20
34,5,5,11,4,1,18,21,15,2,0,-1,14,13,11,9,1,1,16,5,4,12,2,1,22,6,5,8,2,1,22,0,0,6,3,1,32,13,10,5,1,1,19,6,5,5,2,1,26,11,10,5,5,-1,21
35,5,5,11,4,1,19,22,16,2,0,-1,14,13,11,10,1,1,16,5,4,13,2,1,22,6,5,8,2,1,23,0,0,6,3,1,33,13,10,5,1,1,20,6,5,5,2,1,27,12,11,5,5,-1,21
36,5,5,11,4,1,20,22,16,2,0,-1,15,13,11,10,1,1,18,5,4,13,2,1,23,6,5,8,2,1,24,0,0,7,4,1,33,13,10,6,1,1,20,6,5,5,2,1,28,13,11,6,5,-1,21
37,5,5,12,5,8,20,22,16,3,0,8,15,13,11,11,1,8,18,5,4,14,3,8,24,7,5,8,2,8,24,0,0,7,4,8,34,13,10,7,1,8,20,6,5,5,2,8,29,13,11,6,5,-1,22
38,5,5,12,5,8,21,22,16,4,0,8,15,13,11,11,1,8,19,5,4,14,3,8,26,7,5,8,2,8,25,0,0,7,4,8,36,13,10,7,1,8,22,6,5,7,2,8,29,14,11,6,5,-1,22
39,5,5,12,5,8,22,22,16,4,0,8,16,13,11,11,1,8,20,5,4,15,3,8,26,7,5,8,2,8,26,0,0,7,4,8,37,13,10,8,2,8,22,6,5,7,2,8,30,15,11,6,5,-1,22
40,5,5,13,5,8,22,22,16,4,0,8,17,13,11,12,1,8,20,5,4,15,3,8,27,7,5,8,2,8,27,0,0,7,4,8,38,13,10,8,2,8,23,7,5,7,2,8,30,15,11,6,5,-1,23
41,5,5,13,5,8,23,22,16,4,0,8,18,13,11,12,1,8,21,5,4,15,3,8,28,7,5,8,2,8,29,0,0,7,4,8,39,13,10,8,2,8,24,7,5,7,2,8,31,16,11,6,5,-1,23
42,5,5,14,6,8,23,22,16,5,0,8,18,13,11,12,1,8,22,5,4,16,3,8,28,7,5,9,2,8,29,0,0,8,5,8,39,13,10,8,2,8,25,7,5,8,2,8,31,16,11,6,5,-1,24
43,5,5,15,7,8,23,22,16,5,0,8,19,13,11,12,1,8,23,5,4,16,3,8,29,7,5,9,2,8,30,0,0,9,6,8,39,13,10,8,2,8,26,7,5,9,2,8,31,17,11,6,5,-1,24
44,5,5,15,7,8,24,22,16,5,0,8,20,13,11,12,1,8,24,5,4,16,3,8,30,7,5,9,2,8,31,0,0,10,6,8,39,13,10,8,2,8,27,7,5,9,2,8,32,17,11,6,5,-1,25
45,5,5,15,7,8,25,22,16,5,0,8,21,13,11,12,1,8,25,5,4,16,3,8,31,7,5,9,2,8,32,0,0,11,6,8,39,13,10,8,2,8,28,7,5,9,2,8,33,17,11,6,5,-1,26
46,5,5,15,7,8,26,22,16,5,0,8,22,13,11,12,1,8,26,5,4,17,3,8,31,7,5,9,2,8,34,0,0,11,6,8,41,13,10,8,2,8,30,7,5,9,2,8,35,17,11,6,5,-1,27
47,5,5,15,7,8,27,22,16,6,0,8,23,13,11,12,1,8,27,5,4,18,3,8,32,7,5,11,2,8,34,0,0,11,6,8,42,13,10,8,2,8,32,7,5,9,2,8,36,17,11,6,5,-1,28
48,5,5,16,7,8,27,22,16,7,0,8,24,13,11,12,1,8,29,5,4,18,3,8,34,7,5,11,2,8,35,0,0,11,6,8,43,13,10,8,2,8,33,7,5,9,2,8,37,17,11,6,5,-1,29
49,5,5,16,7,8,28,22,16,7,0,8,25,13,11,12,1,8,30,5,4,19,3,8,35,7,5,12,2,8,35,0,0,11,6,8,44,13,10,8,2,8,34,7,5,9,2,8,38,17,11,6,5,-1,30
50,5,5,17,7,8,28,22,16,7,0,8,26,13,11,13,2,8,31,5,4,20,3,8,36,7,5,13,2,8,36,0,0,11,6,8,45,13,10,8,2,8,35,7,5,9,2,8,39,17,11,6,5,-1,31
