day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
19,2,2,5,1,-1,12,4,4,2,1,6,13,5,5,2,0,3,12,8,7,3,0,-1,8,11,10,2,0,-1,6,9,9,0,0,-1,10,6,3,4,0,-1,9,0,0,7,2,4,12,4,4,1,0,-1,14
20,2,2,5,1,-1,13,4,4,3,2,6,13,5,5,2,0,3,13,8,7,3,0,-1,9,11,10,2,0,-1,7,10,10,0,0,-1,10,6,3,4,0,-1,10,0,0,7,2,4,13,4,4,1,0,-1,15
21,3,3,5,1,-1,13,4,4,3,2,6,14,5,5,2,0,3,14,9,8,3,0,-1,9,11,10,2,0,-1,8,10,10,0,0,-1,11,6,3,4,0,-1,11,0,0,7,2,4,14,4,4,1,0,-1,16
22,4,4,5,1,-1,13,4,4,3,2,6,15,5,5,2,0,3,15,10,9,3,0,-1,9,12,11,2,0,-1,8,10,10,0,0,-1,12,6,3,4,0,-1,12,0,0,8,2,4,14,4,4,1,0,-1,17
23,5,4,5,1,-1,13,4,4,4,2,6,15,5,5,2,0,0,16,10,9,3,0,0,10,13,12,2,0,8,8,10,10,0,0,-1,13,6,3,5,0,-1,12,0,0,8,2,8,15,5,4,1,0,-1,17
24,6,5,5,1,-1,13,4,4,4,2,6,16,5,5,2,0,0,17,10,9,4,0,0,10,13,12,2,0,8,9,10,10,0,0,-1,14,7,4,5,0,-1,12,0,0,8,2,8,16,5,4,1,0,-1,18
25,7,6,5,1,6,13,4,4,4,2,6,17,5,5,3,0,6,18,11,10,4,0,6,10,13,12,2,0,8,10,10,10,0,0,-1,15,8,4,5,0,-1,12,0,0,9,2,8,16,5,4,1,0,-1,19
26,7,6,6,2,6,13,4,4,5,3,6,17,5,5,3,0,6,19,11,10,4,0,6,11,13,12,2,0,8,12,11,11,0,0,-1,16,9,5,5,0,-1,12,0,0,9,2,8,17,5,4,1,0,-1,20
27,7,6,6,2,6,14,4,4,5,3,6,18,5,5,3,0,6,21,11,10,4,0,6,13,13,12,2,0,8,14,11,11,0,0,-1,18,9,5,5,0,-1,13,0,0,10,3,8,17,5,4,2,1,-1,20
28,7,6,6,2,6,15,4,4,5,3,6,19,6,5,3,0,6,22,11,10,5,0,6,14,13,12,2,0,8,15,11,11,0,0,6,19,10,5,5,0,-1,13,0,0,10,3,8,18,5,4,2,1,-1,21
29,7,6,7,2,6,15,4,4,6,3,6,19,6,5,4,0,6,22,11,10,6,0,6,15,13,12,3,0,8,15,11,11,0,0,6,20,10,5,5,0,-1,14,0,0,10,3,8,19,6,5,2,1,-1,21
30,7,6,7,2,6,16,4,4,7,3,6,19,6,5,5,0,6,22,11,10,6,0,6,16,13,12,3,0,8,16,11,11,0,0,6,21,10,5,5,0,-1,15,0,0,11,3,8,19,6,5,2,1,-1,22
31,7,6,7,2,6,17,4,4,7,3,6,20,6,5,5,0,6,23,11,10,7,0,6,17,13,12,3,0,8,18,11,11,0,0,6,22,11,6,5,0,-1,15,0,0,11,3,8,20,6,5,2,1,-1,23
32,7,6,8,3,6,17,4,4,7,3,6,21,6,5,5,0,6,24,11,10,7,0,6,18,13,12,3,0,8,19,11,11,0,0,6,23,11,6,6,0,-1,15,0,0,11,3,8,21,6,5,2,1,-1,24
33,7,6,8,3,6,18,4,4,7,3,6,22,6,5,6,0,6,24,11,10,7,0,6,19,13,12,3,0,8,20,11,11,0,0,6,24,11,6,6,0,-1,16,0,0,11,3,8,22,6,5,2,1,-1,25
34,7,6,8,3,6,19,4,4,7,3,6,23,6,5,7,1,6,24,11,10,7,0,6,20,13,12,3,0,8,21,11,11,1,0,6,24,11,6,6,0,-1,17,0,0,11,3,8,23,7,6,2,1,-1,25
35,8,6,8,3,6,20,5,4,8,3,6,23,6,5,8,1,6,24,11,10,7,0,6,22,13,12,4,0,8,22,11,11,1,0,6,25,12,7,6,0,-1,18,0,0,11,3,8,25,8,7,2,1,-1,25
36,8,6,9,3,6,20,5,4,9,4,6,23,6,5,9,2,6,24,11,10,7,0,6,23,13,12,4,0,6,23,11,11,2,0,6,25,13,7,6,0,-1,18,0,0,11,3,6,26,8,7,2,1,6,26
37,8,6,9,3,6,21,5,4,9,4,6,24,6,5,9,2,6,25,11,10,7,0,6,24,13,12,4,0,6,24,11,11,2,0,6,26,14,8,6,0,-1,18,0,0,12,4,6,26,8,7,2,1,6,27
38,8,6,10,3,6,21,6,4,9,4,6,24,6,5,10,2,6,25,11,10,7,0,6,25,13,12,5,0,6,24,11,11,2,0,6,27,15,9,6,0,-1,18,0,0,12,4,6,27,8,7,2,1,6,28
39,8,6,10,3,6,22,6,4,9,4,6,25,6,5,10,2,6,26,11,10,7,0,6,26,13,12,5,0,6,25,12,11,2,0,6,27,15,9,7,0,-1,18,0,0,12,4,6,28,8,7,2,1,6,29
40,9,6,10,3,6,22,6,4,9,4,6,26,6,5,10,2,6,27,11,10,7,0,6,27,13,12,5,0,6,26,12,11,2,0,6,28,15,9,7,0,-1,19,0,0,12,4,6,29,8,7,2,1,6,30
41,9,6,10,3,6,23,6,4,10,4,6,26,6,5,10,2,6,28,11,10,7,0,6,28,13,12,6,0,6,26,12,11,2,0,6,29,15,9,7,0,-1,20,0,0,12,4,6,30,8,7,2,1,6,31
42,9,6,10,3,6,24,6,4,10,4,6,27,6,5,10,2,6,29,11,10,7,0,6,29,13,12,6,0,6,27,12,11,2,0,6,30,16,10,7,0,-1,20,0,0,12,4,6,31,8,7,2,1,6,32
43,9,6,10,3,6,25,6,4,11,4,6,27,6,5,10,2,6,30,11,10,7,0,6,30,13,12,6,0,6,28,12,11,2,0,6,31,17,11,7,0,-1,20,0,0,12,4,6,32,8,7,3,2,6,32
44,9,6,10,3,6,26,6,4,12,5,6,27,6,5,10,2,6,31,11,10,7,0,6,31,13,12,7,0,6,28,12,11,2,0,6,32,17,11,8,1,-1,20,0,0,12,4,6,33,8,7,3,2,6,33
45,9,6,10,3,6,27,6,4,12,5,6,28,6,5,10,2,6,32,11,10,7,0,6,32,13,12,7,0,6,29,12,11,2,0,6,33,17,11,8,1,-1,21,0,0,12,4,6,34,8,7,3,2,6,34
46,9,6,10,3,6,28,7,4,12,5,6,28,7,5,10,2,6,32,11,10,7,0,6,33,13,12,7,0,6,30,12,11,2,0,6,34,17,11,8,1,-1,22,0,0,12,4,6,35,8,7,3,2,6,35
47,9,6,10,3,6,29,7,4,13,5,6,28,7,5,11,3,6,32,11,10,7,0,6,34,13,12,7,0,6,31,12,11,2,0,6,35,18,12,8,1,-1,22,0,0,13,4,6,35,8,7,3,2,6,36
48,9,6,10,3,6,30,7,4,13,5,6,29,7,5,12,3,6,32,11,10,7,0,6,36,13,12,7,0,6,32,12,11,2,0,6,37,18,12,10,2,-1,22,0,0,15,5,6,35,8,7,4,2,6,37
49,9,6,11,3,6,30,7,4,14,5,6,29,7,5,12,3,6,33,11,10,8,0,6,36,13,12,8,0,6,32,12,11,2,0,6,38,18,12,10,2,-1,23,0,0,15,5,6,36,8,7,4,2,6,38
50,9,6,12,3,6,30,7,4,14,5,6,30,7,5,13,4,6,33,11,10,8,0,6,37,13,12,8,0,6,33,12,11,2,0,6,39,19,13,10,2,-1,23,0,0,15,5,6,37,8,7,4,2,6,39
