day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
14,0,0,3,0,5,11,2,2,5,1,2,7,5,4,3,2,-1,6,1,1,2,1,-1,11,3,2,2,0,-1,9,5,4,2,2,-1,7,3,3,4,2,-1,7,5,5,3,1,-1,6,2,2,1,1,-1,11
15,0,0,3,0,5,12,2,2,5,1,2,8,6,5,3,2,-1,6,2,1,2,1,-1,11,3,2,2,0,-1,10,6,4,2,2,-1,7,4,4,4,2,-1,7,5,5,3,1,-1,7,2,2,1,1,3,12
16,0,0,3,0,5,13,2,2,5,1,2,9,7,6,3,2,-1,6,2,1,2,1,-1,12,3,2,2,0,5,11,7,4,2,2,-1,7,4,4,4,2,-1,8,6,6,3,1,-1,7,2,2,2,1,3,12
17,0,0,3,0,5,14,2,2,6,1,2,9,7,6,3,2,-1,7,2,1,2,1,-1,13,3,2,2,0,5,12,7,4,2,2,-1,8,4,4,4,2,-1,9,6,6,3,1,-1,8,2,2,3,1,3,12
18,0,0,3,0,5,15,2,2,6,1,2,10,8,7,3,2,-1,7,2,1,3,1,-1,13,3,2,3,1,5,12,7,4,2,2,-1,9,5,5,4,2,-1,9,7,7,3,1,-1,8,2,2,3,1,3,13
19,0,0,3,0,5,16,2,2,6,1,5,11,8,7,4,2,5,7,2,1,3,1,-1,14,3,2,4,2,5,12,8,4,2,2,-1,9,6,6,4,2,-1,9,7,7,3,1,-1,9,2,2,3,1,3,14
20,0,0,3,0,5,17,2,2,7,2,5,11,8,7,4,2,5,8,2,1,3,1,-1,15,3,2,4,2,5,13,9,5,2,2,-1,9,6,6,5,2,-1,9,7,7,4,1,-1,9,2,2,3,1,3,15
21,0,0,4,0,5,17,2,2,8,3,5,11,8,7,4,2,5,9,2,1,3,1,-1,16,3,2,4,2,5,14,9,5,3,2,-1,9,6,6,5,2,-1,10,8,8,4,1,-1,9,2,2,3,1,3,16
22,0,0,4,0,5,18,2,2,8,3,5,12,8,7,4,2,5,10,2,1,3,1,5,17,3,2,5,2,5,14,10,5,3,2,-1,9,7,7,5,2,-1,10,8,8,4,1,-1,10,3,3,3,1,5,16
23,0,0,5,1,5,18,3,2,8,3,5,12,8,7,4,2,5,11,2,1,3,1,5,18,3,2,5,2,5,15,10,5,4,2,-1,9,7,7,5,2,-1,11,8,8,4,1,-1,11,3,3,3,1,5,17
24,0,0,5,1,5,19,3,2,8,3,5,13,8,7,4,2,5,12,2,1,4,1,5,18,3,2,6,2,5,15,10,5,4,2,-1,10,7,7,6,2,-1,11,9,9,4,1,-1,11,3,3,3,1,5,18
25,0,0,5,1,5,20,3,2,9,3,5,13,8,7,4,2,5,13,2,1,4,1,5,19,3,2,7,2,5,15,11,6,4,2,-1,10,8,8,6,2,-1,11,9,9,4,1,-1,12,3,3,3,1,5,19
26,0,0,5,1,5,21,3,2,9,3,5,14,8,7,5,2,5,13,2,1,4,1,5,20,3,2,7,2,5,16,12,7,4,2,-1,10,9,9,6,2,-1,11,9,9,4,1,-1,13,3,3,4,1,5,19
27,0,0,6,1,5,21,3,2,9,3,5,15,8,7,5,2,5,14,2,1,4,1,5,21,3,2,8,3,5,16,13,8,4,2,-1,10,10,10,6,2,-1,11,9,9,4,1,-1,14,3,3,4,1,5,20
28,0,0,7,1,5,21,3,2,9,3,5,16,8,7,5,2,5,15,2,1,5,2,5,21,3,2,8,3,5,17,13,8,5,2,-1,10,10,10,6,2,-1,12,10,10,4,1,-1,14,3,3,4,1,5,21
29,0,0,8,1,5,21,3,2,9,3,5,17,8,7,5,2,5,16,2,1,5,2,5,22,4,2,8,3,5,17,13,8,5,2,-1,11,10,10,6,2,-1,13,11,11,4,1,-1,14,3,3,4,1,5,22
30,0,0,8,1,5,22,3,2,9,3,5,18,8,7,5,2,5,17,2,1,5,2,5,23,4,2,8,3,5,18,14,9,5,2,-1,11,11,11,6,2,-1,13,11,11,4,1,-1,15,3,3,4,1,5,23
31,0,0,9,1,5,22,3,2,9,3,5,19,8,7,5,2,5,18,2,1,6,2,5,23,4,2,8,3,5,19,14,9,5,2,-1,12,11,11,6,2,-1,14,11,11,4,1,-1,16,3,3,4,1,5,24
32,0,0,10,1,7,22,3,2,9,3,7,20,8,7,6,2,7,18,2,1,6,2,7,24,4,2,8,3,7,20,14,9,5,2,7,13,11,11,7,3,-1,14,12,11,4,1,-1,16,3,3,4,1,7,25
33,0,0,11,2,7,22,3,2,9,3,7,21,8,7,7,3,7,18,2,1,6,2,7,25,4,2,8,3,7,21,14,9,5,2,7,14,11,11,8,3,-1,14,13,12,4,1,-1,16,3,3,5,1,7,25
34,0,0,11,2,7,23,3,2,9,3,7,22,9,7,7,3,7,18,2,1,6,2,7,26,4,2,8,3,7,22,14,9,5,2,7,15,12,12,8,3,-1,14,14,13,4,1,-1,16,3,3,5,1,7,26
35,0,0,12,2,7,23,3,2,10,3,7,22,9,7,8,4,7,18,2,1,6,2,7,27,5,2,8,3,7,22,14,9,5,2,7,16,12,12,8,3,-1,15,14,13,4,1,-1,17,3,3,5,1,7,27
36,0,0,12,2,7,24,3,2,10,3,7,23,9,7,8,4,7,19,2,1,6,2,7,28,5,2,8,3,7,23,14,9,5,2,7,17,12,12,8,3,-1,16,14,13,4,1,-1,18,3,3,6,1,7,27
37,0,0,12,2,7,25,3,2,10,3,7,24,9,7,9,4,7,19,2,1,6,2,7,29,5,2,8,3,7,24,14,9,5,2,7,18,12,12,9,3,-1,16,14,13,4,1,-1,19,3,3,6,1,7,28
38,0,0,12,2,7,26,3,2,10,3,7,25,9,7,9,4,7,20,2,1,6,2,7,30,5,2,8,3,7,25,14,9,5,2,7,19,13,13,9,3,-1,16,15,13,4,1,-1,19,3,3,6,1,7,29
39,0,0,12,2,7,27,3,2,10,3,7,26,9,7,9,4,7,21,2,1,6,2,7,31,5,2,8,3,7,26,14,9,5,2,7,20,14,14,9,3,7,16,16,13,4,1,-1,19,3,3,7,1,7,29
40,0,0,12,2,7,28,3,2,10,3,7,27,9,7,9,4,7,22,2,1,6,2,7,32,5,2,8,3,7,27,14,9,5,2,7,21,14,14,9,3,7,17,17,13,4,1,-1,19,3,3,8,2,7,29
41,0,0,13,2,7,28,3,2,10,3,7,28,9,7,9,4,7,23,2,1,6,2,7,33,5,2,8,3,7,28,14,9,5,2,7,22,14,14,9,3,7,18,18,14,4,1,-1,19,3,3,8,2,7,30
42,0,0,13,2,7,29,4,2,10,3,7,28,9,7,9,4,7,24,2,1,7,2,7,33,5,2,9,3,7,28,14,9,5,2,7,23,14,14,9,3,7,19,18,14,4,1,-1,20,3,3,9,2,7,30
43,0,0,14,3,7,29,4,2,10,3,7,29,9,7,9,4,7,25,2,1,7,2,7,34,5,2,10,4,7,28,14,9,5,2,7,24,14,14,10,3,7,19,19,15,4,1,-1,20,3,3,9,2,7,31
44,0,0,14,3,7,30,4,2,11,3,7,29,9,7,9,4,7,26,2,1,7,2,7,35,5,2,10,4,7,29,14,9,5,2,7,25,14,14,10,3,7,20,20,16,4,1,-1,20,3,3,9,2,7,32
45,0,0,14,3,7,31,4,2,11,3,7,30,9,7,9,4,7,27,2,1,7,2,7,36,5,2,10,4,7,30,15,9,5,2,7,25,14,14,10,3,7,21,21,16,4,1,-1,20,3,3,9,2,7,33
46,0,0,14,3,7,32,4,2,11,3,7,31,9,7,10,4,7,27,2,1,7,2,7,37,5,2,11,5,7,30,15,9,5,2,7,26,14,14,10,3,7,22,21,16,4,1,-1,21,3,3,9,2,7,34
47,0,0,14,3,7,33,4,2,11,3,7,32,9,7,10,4,7,28,2,1,7,2,7,38,5,2,11,5,7,31,15,9,5,2,7,27,14,14,10,3,7,23,22,16,4,1,-1,21,3,3,9,2,7,35
48,0,0,15,4,7,33,4,2,11,3,7,33,9,7,10,4,7,29,2,1,7,2,7,39,5,2,11,5,7,32,15,9,5,2,7,28,14,14,10,3,7,24,22,16,5,1,-1,21,3,3,10,2,7,35
49,0,0,15,4,7,34,4,2,11,3,7,34,9,7,11,4,7,29,2,1,8,2,7,39,5,2,11,5,7,33,15,9,5,2,7,29,14,14,10,3,7,25,22,16,6,2,-1,21,3,3,11,2,7,35
50,0,0,15,4,7,35,4,2,11,3,7,35,9,7,11,4,7,30,2,1,8,2,7,40,5,2,11,5,7,34,15,9,6,3,7,29,14,14,10,3,7,26,22,16,6,2,-1,22,3,3,11,2,7,36
