day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
17,3,3,3,2,-1,11,10,8,2,2,8,5,3,3,3,2,1,11,4,4,4,2,-1,9,4,4,4,1,-1,9,2,2,2,1,-1,13,3,3,2,0,-1,12,0,0,4,1,8,13,13,9,1,0,-1,3
18,3,3,4,2,-1,11,10,8,2,2,8,6,3,3,4,2,1,11,4,4,4,2,-1,10,5,4,4,1,-1,9,2,2,2,1,-1,14,3,3,3,1,-1,12,0,0,4,1,8,14,13,9,2,0,4,3
19,3,3,5,2,-1,11,10,8,2,2,8,7,3,3,4,2,1,12,4,4,4,2,-1,11,6,5,4,1,-1,9,3,3,2,1,-1,14,3,3,3,1,-1,13,0,0,4,1,8,15,13,9,2,0,4,4
20,3,3,5,2,-1,12,10,8,2,2,8,8,3,3,4,2,1,13,4,4,4,2,-1,12,6,5,4,1,-1,10,3,3,2,1,-1,15,3,3,3,1,-1,14,0,0,4,1,8,16,13,9,2,0,4,5
21,4,4,5,2,-1,12,10,8,2,2,8,9,3,3,4,2,1,14,4,4,4,2,-1,13,7,6,4,1,-1,10,3,3,2,1,-1,16,4,4,3,1,-1,14,0,0,4,1,8,17,13,9,2,0,4,6
22,4,4,6,3,-1,12,10,8,2,2,8,10,3,3,4,2,1,15,4,4,4,2,-1,14,8,7,4,1,-1,10,4,4,2,1,-1,16,4,4,3,1,-1,15,0,0,4,1,8,18,13,9,3,0,4,6
23,4,4,6,3,-1,13,10,8,2,2,8,11,3,3,5,2,1,15,4,4,4,2,-1,15,8,7,5,2,-1,10,4,4,2,1,-1,17,4,4,3,1,-1,16,0,0,5,1,8,18,13,9,3,0,4,7
24,4,4,6,3,-1,14,10,8,2,2,8,12,3,3,5,2,1,16,4,4,4,2,-1,16,9,8,5,2,-1,10,4,4,2,1,-1,18,4,4,3,1,-1,17,0,0,5,1,8,19,13,9,3,0,4,8
25,4,4,7,3,-1,14,10,8,2,2,8,13,3,3,5,2,1,17,4,4,4,2,-1,17,10,9,5,2,-1,10,4,4,2,1,-1,19,4,4,3,1,-1,18,0,0,6,2,8,19,13,9,3,0,4,9
26,4,4,7,3,-1,15,10,8,2,2,8,14,3,3,6,2,1,17,4,4,4,2,-1,18,10,9,5,2,-1,11,4,4,2,1,-1,20,5,5,3,1,-1,18,0,0,6,2,8,20,13,9,3,0,4,10
27,4,4,7,3,-1,16,10,8,2,2,8,15,3,3,6,2,1,18,4,4,4,2,-1,19,11,10,5,2,-1,11,4,4,3,2,-1,20,5,5,3,1,-1,19,0,0,6,2,8,21,14,9,3,0,4,10
28,4,4,7,3,-1,17,10,8,3,2,8,15,3,3,6,2,1,19,4,4,4,2,4,20,12,10,5,2,-1,11,4,4,3,2,-1,21,5,5,3,1,-1,20,0,0,6,2,8,22,14,9,3,0,4,11
29,4,4,7,3,-1,19,11,8,3,2,8,15,3,3,6,2,1,20,4,4,4,2,4,22,13,11,5,2,-1,11,4,4,3,2,-1,22,5,5,3,1,-1,21,0,0,7,2,8,22,14,9,4,0,4,11
30,4,4,8,3,-1,19,11,8,4,2,8,16,3,3,6,2,1,22,4,4,4,2,4,23,14,12,5,2,-1,11,4,4,3,2,-1,23,5,5,3,1,-1,22,0,0,8,3,8,22,14,9,4,0,4,12
31,5,4,8,3,-1,19,11,8,4,2,8,17,3,3,6,2,1,23,4,4,5,2,4,24,15,13,5,2,0,11,5,5,3,2,-1,23,5,5,3,1,-1,23,0,0,8,3,8,23,14,9,4,0,4,13
32,6,5,8,3,-1,19,11,8,4,2,8,18,3,3,7,3,1,24,4,4,5,2,4,25,15,13,5,2,0,12,6,6,3,2,-1,23,5,5,3,1,-1,24,0,0,8,3,8,24,14,9,4,0,4,14
33,6,5,8,3,-1,20,11,8,5,2,8,18,3,3,7,3,1,25,4,4,5,2,4,26,15,13,5,2,0,13,6,6,3,2,-1,24,7,7,3,1,-1,24,0,0,9,3,8,25,14,9,4,0,4,16
34,7,6,8,3,-1,20,11,8,6,2,8,18,3,3,7,3,1,26,4,4,5,2,4,27,15,13,5,2,0,14,7,7,3,2,-1,24,8,8,3,1,-1,24,0,0,9,3,8,26,14,9,4,0,4,17
35,7,6,8,3,-1,21,11,8,6,2,8,19,3,3,8,3,1,26,4,4,5,2,4,28,15,13,6,3,0,14,8,8,3,2,-1,24,9,9,3,1,-1,24,0,0,10,3,8,26,14,9,4,0,4,18
36,8,7,8,3,-1,21,11,8,6,2,8,20,3,3,8,3,1,27,4,4,5,2,4,29,15,13,6,3,0,15,8,8,3,2,-1,25,10,10,3,1,-1,24,0,0,11,4,8,26,14,9,4,0,4,19
37,8,7,8,3,-1,22,11,8,6,2,8,21,3,3,8,3,1,28,4,4,5,2,4,30,15,13,7,3,0,15,9,9,3,2,-1,25,10,10,3,1,-1,25,0,0,12,4,8,26,14,9,4,0,4,20
38,9,8,8,3,-1,22,11,8,6,2,8,22,3,3,8,3,1,29,4,4,5,2,4,31,15,13,7,3,0,16,10,10,3,2,-1,25,11,11,3,1,-1,25,0,0,12,4,8,27,14,9,5,0,4,20
39,10,9,8,3,-1,22,11,8,6,2,8,23,3,3,8,3,1,30,4,4,5,2,4,32,15,13,7,3,0,17,10,10,3,2,-1,26,11,11,3,1,-1,26,0,0,13,5,8,27,14,9,5,0,4,21
40,10,9,9,3,-1,22,11,8,6,2,8,24,3,3,8,3,1,31,4,4,5,2,4,33,15,13,7,3,0,18,11,11,3,2,-1,26,11,11,3,1,-1,27,0,0,13,5,8,28,14,9,5,0,4,22
41,11,10,9,3,-1,22,11,8,6,2,8,25,3,3,8,3,1,32,4,4,6,2,4,33,15,13,7,3,0,19,12,12,3,2,-1,26,11,11,3,1,-1,28,0,0,13,5,8,29,14,9,5,0,4,23
42,12,11,9,3,5,22,11,8,6,2,8,26,3,3,9,3,1,32,4,4,6,2,4,34,15,13,7,3,0,20,13,12,3,2,-1,26,12,12,3,1,-1,28,0,0,13,5,8,30,15,9,5,0,4,23
43,12,11,9,3,5,23,11,8,7,3,8,26,3,3,9,3,1,33,4,4,6,2,4,35,15,13,7,3,0,21,14,13,3,2,-1,26,12,12,4,1,-1,28,0,0,13,5,8,31,15,9,5,0,4,24
44,12,11,10,3,5,23,11,8,7,3,8,27,3,3,10,3,1,33,5,4,6,2,4,35,15,13,7,3,0,22,15,14,3,2,-1,26,12,12,4,1,-1,29,0,0,14,6,8,31,15,9,5,0,4,25
45,12,11,10,3,5,24,11,8,8,4,8,27,3,3,10,3,1,34,5,4,7,3,4,35,15,13,7,3,0,23,16,15,3,2,-1,26,12,12,4,1,-1,30,0,0,14,6,8,32,15,9,6,0,4,25
46,12,11,10,3,5,25,11,8,8,4,8,28,3,3,11,3,1,34,5,4,7,3,4,37,15,13,7,3,0,24,16,15,4,2,-1,26,12,12,4,1,-1,31,0,0,14,6,8,33,15,9,6,0,4,26
47,12,11,10,3,5,26,11,8,9,4,8,29,3,3,11,3,1,35,5,4,7,3,4,39,15,13,9,5,0,24,18,17,4,2,-1,26,12,12,4,1,-1,32,0,0,16,6,8,33,15,9,6,0,4,28
48,12,11,10,3,5,27,11,8,9,4,8,30,3,3,11,3,1,36,5,4,7,3,4,40,15,13,9,5,0,25,19,18,4,2,-1,26,12,12,4,1,-1,33,0,0,16,6,8,34,15,9,7,1,4,28
49,12,11,11,3,5,27,11,8,10,5,8,30,3,3,12,4,1,36,5,4,7,3,4,41,15,13,9,5,0,26,20,19,4,2,-1,26,12,12,5,1,-1,33,0,0,17,6,8,34,15,9,7,1,4,29
50,12,11,11,3,5,28,11,8,11,6,8,30,3,3,12,4,1,37,5,4,7,3,4,42,15,13,9,5,0,27,21,20,4,2,-1,26,12,12,5,1,-1,34,0,0,18,6,8,34,15,9,7,1,4,30
51,12,11,11,3,5,29,12,8,11,6,8,30,3,3,13,5,1,37,5,4,8,3,4,42,15,13,9,5,0,28,22,21,4,2,-1,26,13,13,5,1,-1,34,0,0,18,6,8,35,15,9,8,1,4,30
52,12,11,11,3,5,30,12,8,11,6,8,31,3,3,13,5,1,38,5,4,8,3,4,43,15,13,10,5,0,28,23,22,4,2,-1,26,13,13,5,1,-1,35,0,0,19,6,8,35,15,9,9,1,4,30
53,12,11,11,3,5,31,12,8,11,6,8,32,3,3,13,5,1,39,5,4,8,3,4,44,15,13,11,5,0,28,24,23,4,2,-1,26,14,14,5,1,-1,35,1,0,19,6,8,35,15,9,9,1,4,31
54,12,11,11,3,5,32,12,8,11,6,8,33,3,3,13,5,1,40,5,4,8,3,4,45,15,13,12,5,0,28,25,24,4,2,-1,26,15,15,5,1,-1,35,1,0,19,6,8,36,15,9,9,1,4,32
55,12,11,11,3,5,33,12,8,11,6,8,34,3,3,13,5,1,41,5,4,9,4,4,45,15,13,12,5,0,29,26,25,4,2,-1,26,16,16,5,1,-1,35,1,0,20,6,8,36,15,9,10,1,4,32
56,12,11,11,3,5,34,12,8,12,6,8,34,3,3,14,5,1,41,5,4,9,4,4,46,15,13,12,5,0,30,27,26,4,2,-1,26,16,16,5,1,-1,36,2,0,20,6,8,36,15,9,10,1,4,33
57,12,11,11,3,5,35,12,8,12,6,8,35,3,3,16,7,1,41,5,4,9,4,4,47,15,13,12,5,0,31,27,26,4,2,-1,28,17,17,6,1,-1,36,2,0,21,7,8,36,15,9,11,1,4,34
58,12,11,11,3,5,36,12,8,12,6,8,36,3,3,16,7,1,42,5,4,9,4,4,48,15,13,12,5,0,32,28,27,5,3,-1,28,17,17,6,1,-1,37,2,0,22,7,8,36,15,9,12,1,4,34
59,12,11,11,3,5,37,12,8,12,6,8,37,3,3,16,7,1,43,5,4,9,4,4,50,15,13,12,5,0,34,29,27,5,3,-1,28,18,18,6,1,5,37,2,0,22,7,8,37,15,9,12,1,4,35
60,12,11,11,3,5,38,12,8,12,6,8,38,3,3,16,7,1,44,5,4,9,4,4,51,15,13,12,5,0,35,30,27,5,3,-1,28,18,18,6,1,5,38,2,0,22,7,8,38,15,9,13,1,4,35
61,12,11,11,3,5,39,12,8,13,6,8,38,3,3,17,7,1,44,5,4,9,4,4,52,15,13,13,5,0,35,31,28,5,3,-1,28,18,18,7,1,5,38,2,0,23,7,8,38,15,9,13,1,4,36
62,12,11,11,3,5,40,12,8,13,6,8,39,3,3,17,7,1,45,5,4,9,4,4,53,15,13,13,5,0,36,32,29,5,3,-1,28,18,18,7,1,5,39,2,0,24,7,8,38,15,9,13,1,4,37
63,12,11,11,3,5,41,12,8,13,6,8,40,3,3,17,7,1,46,5,4,9,4,4,54,16,13,13,5,0,36,33,30,5,3,-1,28,18,18,7,1,5,40,2,0,24,7,8,39,15,9,13,1,4,38
64,12,11,12,3,5,41,12,8,13,6,8,41,3,3,17,7,1,47,5,4,9,4,4,55,16,13,13,5,0,37,34,30,5,3,-1,28,18,18,7,1,5,41,2,0,24,7,8,40,15,9,13,1,4,39
65,12,11,13,3,5,41,12,8,13,6,8,42,3,3,17,7,1,48,5,4,9,4,4,56,16,13,13,5,0,38,35,31,5,3,-1,28,18,18,7,1,5,42,2,0,25,7,8,40,15,9,13,1,4,40
66,12,11,13,3,5,42,12,8,13,6,8,43,3,3,18,7,1,48,5,4,9,4,4,57,17,13,13,5,0,38,36,31,5,3,-1,28,18,18,7,1,5,43,2,0,25,7,8,41,15,9,13,1,4,41
67,12,11,14,4,5,42,12,8,13,6,8,44,3,3,18,7,1,49,5,4,9,4,4,58,17,13,13,5,0,39,37,31,5,3,-1,28,18,18,7,1,5,44,2,0,26,7,8,41,15,9,14,1,4,41
68,12,11,14,4,5,43,12,8,13,6,8,45,3,3,19,7,1,49,6,4,9,4,4,58,17,13,13,5,0,40,38,31,5,3,-1,28,18,18,7,1,5,46,2,0,26,7,8,43,15,9,16,3,4,41
69,12,11,15,4,5,44,12,8,13,6,8,47,3,3,19,7,1,50,6,4,10,4,4,59,17,13,14,5,0,41,39,31,5,3,-1,28,18,18,7,1,5,49,2,0,26,7,8,44,15,9,16,3,4,42
70,12,11,15,4,5,45,12,8,13,6,8,48,3,3,19,7,1,52,6,4,10,4,4,61,17,13,14,5,0,43,41,32,5,3,-1,28,18,18,7,1,5,50,2,0,26,7,8,45,16,9,16,3,4,42
