day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
11,4,4,1,0,6,6,4,4,1,1,-1,6,4,4,0,0,-1,7,2,2,2,0,6,7,2,2,1,1,-1,8,0,0,3,2,-1,8,3,1,2,0,-1,6,0,0,3,0,-1,8,4,4,1,0,-1,6
12,4,4,1,0,6,7,4,4,1,1,-1,7,4,4,0,0,-1,8,2,2,2,0,6,8,2,2,2,1,-1,8,0,0,3,2,-1,9,3,1,3,0,-1,6,0,0,3,0,-1,9,4,4,1,0,-1,7
13,4,4,1,0,6,8,5,5,1,1,-1,7,4,4,0,0,-1,9,2,2,2,0,6,9,2,2,2,1,-1,9,0,0,3,2,-1,10,4,2,3,0,-1,6,0,0,3,0,-1,10,4,4,1,0,-1,8
14,4,4,1,0,6,9,5,5,1,1,-1,8,4,4,0,0,-1,10,2,2,3,0,6,9,2,2,2,1,-1,10,0,0,3,2,-1,11,5,3,3,0,-1,6,0,0,3,0,-1,11,4,4,1,0,-1,9
15,4,4,1,0,6,10,5,5,1,1,-1,9,4,4,0,0,-1,11,2,2,4,0,6,9,2,2,2,1,-1,11,1,1,3,2,-1,11,5,3,3,0,-1,7,0,0,3,0,-1,12,5,5,1,0,-1,9
16,4,4,2,0,6,10,5,5,2,2,-1,9,5,4,0,0,-1,11,2,2,4,0,6,10,2,2,2,1,-1,12,1,1,4,3,2,11,5,3,3,0,-1,8,0,0,3,0,-1,13,5,5,1,0,-1,10
17,4,4,2,0,6,11,5,5,2,2,-1,10,6,5,0,0,-1,11,2,2,4,0,6,11,2,2,2,1,-1,13,1,1,5,4,2,11,6,4,3,0,-1,8,0,0,3,0,-1,14,5,5,2,1,-1,10
18,4,4,2,0,6,12,5,5,2,2,-1,11,7,6,0,0,-1,11,2,2,4,0,6,12,2,2,2,1,-1,14,1,1,5,4,2,12,7,5,3,0,-1,8,0,0,4,0,-1,14,5,5,3,1,-1,10
19,4,4,3,1,6,12,5,5,2,2,-1,12,7,6,0,0,6,12,2,2,5,0,6,12,3,3,2,1,-1,14,1,1,6,5,6,12,8,5,3,0,-1,8,0,0,4,0,-1,15,6,6,3,1,-1,10
20,4,4,4,2,6,12,5,5,2,2,6,13,7,6,0,0,6,13,2,2,5,0,6,13,3,3,3,1,-1,14,1,1,7,5,6,12,9,5,3,0,-1,8,0,0,5,0,-1,15,6,6,4,2,-1,10
21,4,4,4,2,6,13,5,5,2,2,6,14,7,6,0,0,6,14,2,2,6,1,6,13,4,4,3,1,-1,14,1,1,7,5,6,13,10,6,3,0,-1,8,1,1,5,0,-1,15,7,7,4,2,-1,10
22,4,4,4,2,6,14,5,5,2,2,6,15,7,6,0,0,6,15,2,2,7,1,6,13,4,4,3,1,-1,15,1,1,7,5,6,14,10,6,3,0,-1,9,1,1,5,0,-1,16,7,7,4,2,-1,11
23,4,4,5,2,6,14,5,5,3,2,6,15,7,6,0,0,6,16,2,2,7,1,6,14,5,5,3,1,-1,15,1,1,7,5,6,15,11,7,3,0,-1,9,1,1,5,0,-1,17,7,7,4,2,-1,12
24,4,4,5,2,4,15,5,5,3,2,4,16,7,6,0,0,4,17,2,2,7,1,4,15,6,5,3,1,-1,15,1,1,8,6,4,15,11,7,3,0,4,10,2,2,5,0,-1,17,7,7,4,2,-1,13
25,4,4,6,2,4,15,5,5,3,2,4,17,7,6,0,0,4,18,2,2,7,1,4,16,6,5,3,1,-1,16,1,1,8,6,4,16,11,7,3,0,4,11,2,2,6,1,-1,17,7,7,4,2,-1,14
26,4,4,7,3,4,15,5,5,4,2,4,17,7,6,1,0,4,18,2,2,7,1,4,17,7,6,3,1,-1,16,1,1,8,6,4,17,11,7,3,0,4,12,2,2,6,1,-1,18,8,8,4,2,-1,14
27,4,4,7,3,4,16,5,5,5,2,4,17,7,6,1,0,4,19,2,2,7,1,4,18,7,6,3,1,-1,17,1,1,9,7,4,17,11,7,3,0,4,13,2,2,7,1,-1,18,8,8,5,2,-1,14
28,5,4,7,3,4,16,5,5,6,2,4,17,7,6,2,0,4,19,2,2,7,1,4,19,8,6,3,1,-1,17,1,1,9,7,4,18,11,7,3,0,4,14,2,2,7,1,4,19,8,8,5,2,-1,15
29,5,4,7,3,4,17,5,5,6,2,4,19,7,6,2,0,4,21,2,2,8,2,4,20,8,6,3,1,-1,18,1,1,9,7,4,20,11,7,5,0,4,14,2,2,7,1,4,20,8,8,5,2,-1,16
30,5,4,7,3,4,18,5,5,7,2,4,20,7,6,2,0,4,22,2,2,8,2,4,21,9,7,3,1,-1,19,1,1,9,7,4,22,12,7,5,0,4,15,2,2,8,1,4,21,9,9,6,2,-1,16
31,5,4,7,3,4,19,5,5,7,2,4,21,7,6,3,0,4,22,2,2,8,2,4,23,9,7,3,1,-1,21,1,1,9,7,4,24,13,7,5,0,4,16,2,2,8,1,4,22,9,9,7,4,-1,16
32,5,4,7,3,4,20,5,5,7,2,4,22,7,6,3,0,4,23,2,2,9,2,4,23,9,7,4,2,-1,21,1,1,9,7,4,25,13,7,5,0,4,17,2,2,9,1,4,22,9,9,7,4,-1,17
33,5,4,7,3,4,21,5,5,7,2,4,23,7,6,3,0,4,24,2,2,9,2,4,24,10,8,4,2,-1,21,1,1,9,7,4,26,13,7,5,0,4,18,2,2,9,1,4,23,9,9,8,4,-1,17
34,6,4,7,3,4,21,5,5,8,3,4,23,7,6,4,0,4,24,2,2,9,2,4,25,10,8,5,2,-1,21,1,1,9,7,4,27,13,7,5,0,4,19,2,2,9,1,4,24,9,9,9,4,-1,17
35,6,4,8,3,4,21,5,5,8,3,4,24,7,6,4,0,4,25,3,2,9,2,4,25,11,9,5,2,-1,21,2,1,9,7,4,27,13,7,5,0,4,20,2,2,9,1,4,25,9,9,9,4,-1,18
36,6,4,8,3,4,22,5,5,8,3,4,25,7,6,4,0,4,26,3,2,9,2,4,26,12,9,5,2,-1,21,2,1,9,7,4,28,13,7,5,0,4,21,2,2,10,1,4,25,9,9,10,5,-1,18
37,6,4,8,3,4,23,5,5,8,3,4,26,7,6,5,0,4,26,3,2,9,2,4,27,13,10,5,2,-1,21,2,1,9,7,4,29,13,7,5,0,4,22,2,2,10,1,4,26,10,10,10,5,-1,18
38,6,4,8,3,4,24,6,5,8,3,4,26,7,6,6,0,4,26,3,2,9,2,4,28,13,10,5,2,-1,22,2,1,9,7,4,30,13,7,5,0,4,23,2,2,10,1,4,27,10,10,10,5,-1,19
39,6,4,8,3,8,25,6,5,9,4,8,26,7,6,6,0,8,27,3,2,9,2,8,29,13,10,5,2,8,23,2,1,9,7,8,31,13,7,5,0,8,24,2,2,11,1,8,27,11,10,10,5,-1,19
40,6,4,8,3,8,26,7,5,9,4,8,26,7,6,6,0,8,28,3,2,9,2,8,30,13,10,5,2,8,24,2,1,9,7,8,32,13,7,5,0,8,25,2,2,11,1,8,28,11,10,10,5,-1,20
41,6,4,8,3,8,27,7,5,9,4,8,27,7,6,6,0,8,29,3,2,10,2,8,30,13,10,5,2,8,25,2,1,9,7,8,33,13,7,5,0,8,26,2,2,12,1,8,28,11,10,10,5,-1,21
42,6,4,8,3,8,28,7,5,9,4,8,28,7,6,6,0,8,30,3,2,10,2,8,31,13,10,5,2,8,26,2,1,10,7,8,33,13,7,5,0,8,27,2,2,12,1,8,29,11,10,11,6,-1,21
43,6,4,8,3,8,29,7,5,9,4,8,29,7,6,6,0,8,31,3,2,11,3,8,31,13,10,5,2,8,27,2,1,10,7,8,34,13,7,5,0,8,28,2,2,12,1,8,30,11,10,11,6,-1,22
44,6,4,8,3,8,30,7,5,9,4,8,30,7,6,6,0,8,32,3,2,11,3,8,32,13,10,5,2,8,28,2,1,10,7,8,35,13,7,5,0,8,29,2,2,12,1,8,31,11,10,11,6,-1,23
45,6,4,8,3,8,31,7,5,9,4,8,31,7,6,6,0,8,33,3,2,11,3,8,33,13,10,5,2,8,29,2,1,10,7,8,36,13,7,5,0,8,30,2,2,12,1,8,32,11,10,11,6,-1,24
46,6,4,9,4,8,31,7,5,10,4,8,31,7,6,6,0,8,34,3,2,11,3,8,34,13,10,5,2,8,30,2,1,10,7,8,37,13,7,5,0,8,31,2,2,12,1,8,33,12,10,11,6,-1,24
47,6,4,9,4,8,32,7,5,10,4,8,32,7,6,6,0,8,35,3,2,11,3,8,35,13,10,5,2,8,31,2,1,10,7,8,38,13,7,6,0,8,31,2,2,12,1,8,34,12,10,11,6,-1,25
48,6,4,9,4,8,33,7,5,10,4,8,33,7,6,6,0,8,36,3,2,11,3,8,36,13,10,5,2,8,32,2,1,10,7,8,39,13,7,6,0,8,32,2,2,12,1,8,35,12,10,11,6,-1,26
49,6,4,9,4,8,34,7,5,11,4,8,33,7,6,6,0,8,37,3,2,11,3,8,37,14,10,5,2,8,32,2,1,10,7,8,40,13,7,6,0,8,33,2,2,12,1,8,36,12,10,11,6,-1,27
50,6,4,9,4,8,35,7,5,11,4,8,34,7,6,6,0,8,38,3,2,11,3,8,38,14,10,6,3,8,32,2,1,10,7,8,41,13,7,6,0,8,34,2,2,12,1,8,37,12,10,12,6,-1,27
