day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
12,4,4,3,1,-1,5,10,9,1,1,-1,1,8,8,2,2,-1,2,5,5,0,0,-1,7,0,0,3,1,1,9,9,9,1,0,8,2,2,2,1,0,-1,9,3,3,1,1,8,8,4,2,0,0,-1,8
13,5,5,3,1,-1,5,11,10,1,1,-1,1,9,9,2,2,8,2,5,5,0,0,-1,8,0,0,3,1,1,10,10,9,1,0,8,2,2,2,1,0,-1,10,3,3,1,1,8,9,4,2,0,0,-1,9
14,6,5,3,1,-1,5,11,10,2,1,-1,1,9,9,2,2,0,3,5,5,0,0,-1,9,0,0,3,1,1,11,10,9,1,0,0,3,2,2,1,0,-1,11,3,3,2,1,0,9,4,2,1,1,0,9
15,7,5,3,1,6,5,12,10,2,1,6,1,9,9,3,2,6,3,5,5,1,0,-1,9,0,0,3,1,6,12,10,9,1,0,6,4,3,2,1,0,-1,11,3,3,2,1,6,10,4,2,1,1,6,10
16,7,5,3,1,6,6,12,10,2,1,6,2,9,9,3,2,6,4,6,6,1,0,-1,9,0,0,3,1,6,13,10,9,1,0,6,5,4,3,1,0,-1,11,3,3,2,1,6,11,4,2,2,1,6,10
17,7,5,3,1,6,7,12,10,3,1,6,2,9,9,3,2,6,5,6,6,1,0,6,10,0,0,3,1,6,14,10,9,2,1,6,5,5,3,1,0,-1,11,3,3,3,1,6,11,4,2,3,2,6,10
18,7,5,4,2,6,7,12,10,4,2,6,2,9,9,3,2,6,6,6,6,1,0,6,11,0,0,3,1,6,15,10,9,2,1,6,6,6,4,1,0,-1,11,3,3,4,2,6,11,4,2,3,2,6,11
19,7,5,4,2,6,8,12,10,5,3,6,2,9,9,3,2,6,7,6,6,1,0,6,12,0,0,4,1,6,15,10,9,2,1,6,7,7,5,1,0,-1,11,3,3,5,2,6,11,4,2,3,2,6,12
20,7,5,4,2,6,9,12,10,6,4,6,2,9,9,4,3,6,7,6,6,1,0,6,13,0,0,5,1,6,15,10,9,2,1,6,8,8,6,1,0,-1,11,3,3,6,2,6,11,5,2,3,2,6,12
21,7,5,4,2,6,10,12,10,6,4,6,3,9,9,4,3,6,8,6,6,1,0,6,14,0,0,6,1,6,15,10,9,2,1,6,9,9,7,1,0,-1,11,3,3,6,2,6,12,5,2,3,2,6,13
22,7,5,5,2,6,10,12,10,6,4,6,4,9,9,4,3,6,9,6,6,1,0,6,15,0,0,6,1,6,16,10,9,2,1,6,10,9,7,1,0,-1,12,3,3,7,2,6,12,5,2,3,2,6,14
23,7,5,5,2,6,11,12,10,6,4,6,5,9,9,5,4,6,9,6,6,1,0,6,16,0,0,6,1,6,17,10,9,2,1,6,11,9,7,1,0,-1,13,3,3,8,2,6,12,5,2,3,2,6,15
24,7,5,5,2,6,12,12,10,7,4,6,5,9,9,5,4,6,11,6,6,2,0,6,17,0,0,7,1,6,17,10,9,2,1,6,13,9,7,2,0,-1,14,3,3,8,2,6,13,5,2,3,2,6,17
25,7,5,6,2,6,13,12,10,8,4,6,6,9,9,5,4,6,13,6,6,3,0,6,18,0,0,7,1,6,18,10,9,2,1,6,14,9,7,2,0,-1,15,3,3,8,2,6,14,5,2,3,2,6,18
26,7,5,6,2,6,14,12,10,8,4,6,7,9,9,5,4,6,14,6,6,3,0,6,19,0,0,7,1,6,19,10,9,2,1,6,15,10,8,2,0,-1,15,3,3,8,2,6,15,5,2,4,2,6,18
27,7,5,6,2,6,15,12,10,8,4,6,8,9,9,5,4,6,15,6,6,3,0,6,20,0,0,8,1,6,19,10,9,3,2,6,15,11,9,2,0,-1,15,3,3,8,2,6,16,5,2,4,2,6,19
28,7,5,7,3,6,15,12,10,8,4,6,9,9,9,6,5,6,15,6,6,3,0,6,21,0,0,8,1,6,20,10,9,3,2,6,16,12,9,2,0,-1,15,3,3,9,2,6,16,5,2,5,3,6,19
29,7,5,8,3,6,15,12,10,8,4,6,10,10,9,6,5,6,15,6,6,3,0,6,22,1,0,8,1,6,20,10,9,3,2,6,17,12,9,2,0,-1,16,3,3,9,2,6,17,5,2,5,3,6,20
30,7,5,9,4,6,16,12,10,9,5,6,11,10,9,6,5,6,16,6,6,3,0,6,24,1,0,9,2,6,21,11,9,3,2,6,18,12,9,3,0,-1,17,3,3,9,2,6,19,5,2,6,3,6,20
31,8,5,9,4,6,16,12,10,10,5,6,12,10,9,6,5,6,17,6,6,4,1,6,25,1,0,9,2,6,23,11,9,3,2,6,20,13,9,4,0,-1,17,3,3,10,2,6,20,5,2,6,3,6,21
32,8,5,9,4,6,17,12,10,10,5,6,12,10,9,6,5,6,19,6,6,4,1,6,27,1,0,9,2,6,25,11,9,3,2,6,22,13,9,4,0,-1,18,3,3,10,2,6,22,5,2,6,3,6,23
33,8,5,9,4,6,19,12,10,10,5,6,13,10,9,7,5,6,19,6,6,5,1,6,27,1,0,9,2,6,26,11,9,3,2,6,23,14,10,4,0,-1,18,3,3,10,2,6,23,5,2,6,3,6,24
34,8,5,9,4,6,20,12,10,11,6,6,13,10,9,7,5,6,20,6,6,5,1,6,28,1,0,9,2,6,27,11,9,3,2,6,24,14,10,4,0,-1,19,3,3,10,2,6,24,5,2,6,3,6,25
35,8,5,9,4,6,21,12,10,11,6,6,14,10,9,7,5,6,21,6,6,5,1,6,29,1,0,9,2,6,28,11,9,3,2,6,25,15,10,4,0,-1,19,3,3,10,2,6,25,5,2,7,3,6,25
36,8,5,10,5,6,21,12,10,11,6,6,15,11,9,7,5,6,21,6,6,6,1,6,29,1,0,10,2,6,28,11,9,3,2,6,26,16,10,4,0,-1,19,3,3,10,2,6,26,5,2,7,3,6,26
37,8,5,10,5,6,22,12,10,11,6,6,16,11,9,7,5,6,22,6,6,6,1,6,30,1,0,10,2,6,29,11,9,3,2,6,27,16,10,4,0,-1,20,3,3,10,2,6,27,5,2,7,3,6,27
38,8,5,10,5,6,23,12,10,11,6,6,17,11,9,7,5,6,23,7,6,6,1,6,30,1,0,10,2,6,30,12,9,3,2,6,27,16,10,4,0,-1,21,3,3,11,2,6,27,5,2,8,3,6,27
39,8,5,11,5,6,23,12,10,11,6,6,18,11,9,7,5,6,24,7,6,7,1,6,30,1,0,10,2,6,31,12,9,3,2,6,28,17,11,4,0,-1,21,3,3,12,3,6,27,5,2,8,3,6,28
40,8,5,12,5,6,23,12,10,11,6,6,19,11,9,7,5,6,25,8,6,7,1,6,30,1,0,10,2,6,32,12,9,3,2,6,29,17,11,4,0,-1,22,3,3,13,3,6,27,5,2,8,3,6,29
41,8,5,13,6,6,23,12,10,11,6,6,20,11,9,8,6,6,25,8,6,7,1,6,31,1,0,10,2,6,33,12,9,3,2,6,30,18,11,4,0,-1,22,3,3,13,3,6,28,5,2,8,3,6,30
42,8,5,13,6,6,24,12,10,11,6,6,21,11,9,8,6,6,26,8,6,7,1,6,32,1,0,11,3,6,33,12,9,3,2,6,31,18,11,4,0,-1,23,3,3,13,3,6,29,5,2,9,3,6,30
43,8,5,13,6,6,25,12,10,12,6,6,21,11,9,9,6,6,26,8,6,7,1,6,33,1,0,11,3,6,34,12,9,3,2,6,32,19,11,4,0,-1,23,3,3,13,3,6,30,5,2,9,3,6,31
44,8,5,14,6,6,25,12,10,12,6,6,22,11,9,10,6,6,26,8,6,7,1,6,34,1,0,11,3,6,35,12,9,3,2,6,33,20,11,4,0,-1,23,3,3,13,3,6,31,5,2,10,4,6,31
45,8,5,14,6,6,26,12,10,13,6,6,22,11,9,10,6,6,27,8,6,7,1,6,35,1,0,12,3,6,35,12,9,3,2,6,34,21,11,4,0,-1,23,3,3,13,3,6,32,5,2,11,5,6,31
46,8,5,15,6,6,26,12,10,13,6,6,23,11,9,10,6,6,28,8,6,7,1,6,36,1,0,12,3,6,37,12,9,3,2,6,36,21,11,5,0,-1,24,3,3,14,3,6,33,5,2,11,5,6,33
47,8,5,15,6,6,27,12,10,14,6,6,23,11,9,10,6,6,30,8,6,8,1,6,37,1,0,12,3,6,38,12,9,3,2,6,37,22,11,5,0,-1,25,3,3,14,3,6,34,5,2,11,5,6,35
48,8,5,15,6,6,28,12,10,14,6,6,24,11,9,11,6,6,30,9,6,8,1,6,37,1,0,13,4,6,38,12,9,3,2,6,38,23,12,5,0,-1,25,3,3,14,3,6,35,5,2,11,5,6,36
49,8,5,16,6,6,28,12,10,15,6,6,24,11,9,12,7,6,30,9,6,8,1,6,38,1,0,13,4,6,39,12,9,3,2,6,39,23,12,5,0,-1,26,3,3,14,3,6,36,5,2,11,5,6,37
50,8,5,17,7,6,28,12,10,15,6,6,25,11,9,12,7,6,31,9,6,9,1,6,38,1,0,13,4,6,40,12,9,3,2,6,40,24,13,5,0,-1,26,3,3,14,3,6,37,5,2,11,5,6,38
