day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
13,0,0,1,1,6,12,9,8,3,2,-1,1,3,3,1,0,5,9,8,8,0,0,-1,5,3,3,3,1,1,7,6,5,0,0,-1,7,4,2,1,0,-1,8,2,2,0,0,-1,11,7,7,2,0,-1,4
14,0,0,1,1,6,13,9,8,3,2,-1,2,3,3,1,0,5,10,8,8,0,0,-1,6,3,3,3,1,1,8,7,6,0,0,-1,7,4,2,1,0,-1,9,2,2,0,0,-1,12,7,7,2,0,-1,5
15,0,0,1,1,6,14,9,8,3,2,-1,3,3,3,1,0,5,11,8,8,1,0,-1,6,3,3,3,1,1,9,7,6,0,0,-1,8,4,2,1,0,-1,10,2,2,0,0,-1,13,8,8,2,0,-1,5
16,0,0,1,1,6,15,10,9,3,2,6,3,3,3,1,0,5,12,8,8,1,0,-1,7,3,3,3,1,1,10,7,6,1,1,-1,8,5,2,1,0,-1,10,3,3,0,0,-1,13,9,9,2,0,-1,5
17,0,0,1,1,6,16,10,9,3,2,6,4,3,3,1,0,5,13,8,8,1,0,-1,8,3,3,3,1,1,11,8,7,1,1,-1,8,5,2,1,0,-1,11,3,3,0,0,-1,14,10,10,2,0,-1,5
18,0,0,2,1,6,16,10,9,3,2,6,5,3,3,1,0,5,14,8,8,1,0,-1,9,3,3,4,1,1,11,9,7,1,1,-1,8,6,3,1,0,-1,11,3,3,0,0,-1,15,10,10,2,0,-1,6
19,0,0,2,1,6,17,10,9,3,2,6,6,3,3,2,1,5,14,9,9,1,0,-1,9,3,3,4,1,1,12,10,8,1,1,-1,8,7,4,1,0,-1,11,3,3,0,0,-1,16,10,10,2,0,-1,7
20,0,0,2,1,6,18,10,9,3,2,6,7,3,3,2,1,5,15,9,9,1,0,-1,10,3,3,4,1,1,13,11,9,1,1,-1,8,7,4,1,0,-1,12,4,4,0,0,-1,16,11,11,2,0,-1,7
21,0,0,2,1,6,19,10,9,4,2,6,7,3,3,3,1,5,15,9,9,1,0,-1,11,3,3,4,1,1,14,12,10,1,1,-1,8,8,5,1,0,-1,12,4,4,0,0,-1,17,11,11,2,0,-1,8
22,0,0,2,1,6,20,10,9,5,3,6,7,3,3,3,1,5,16,9,9,2,0,5,11,4,3,4,1,1,14,13,10,1,1,-1,8,8,5,1,0,-1,13,5,5,0,0,-1,17,11,11,3,0,-1,8
23,0,0,3,1,6,20,10,9,5,3,6,8,3,3,3,1,5,17,10,9,2,0,5,11,4,3,4,1,1,15,13,10,2,1,-1,8,8,5,2,1,3,13,5,5,0,0,-1,18,12,12,3,0,-1,8
24,0,0,3,1,6,21,10,9,5,3,6,9,3,3,3,1,5,18,10,9,2,0,5,12,4,3,4,1,1,16,13,10,2,1,-1,9,8,5,2,1,3,14,5,5,0,0,-1,19,12,12,3,0,-1,9
25,0,0,4,1,6,21,10,9,5,3,6,10,3,3,3,1,5,19,10,9,2,0,5,13,4,3,5,1,1,16,13,10,3,2,-1,9,8,5,2,1,3,15,6,6,0,0,-1,19,12,12,3,0,-1,10
26,0,0,5,1,6,21,10,9,5,3,6,11,3,3,4,1,5,19,10,9,2,0,5,14,4,3,5,1,1,17,13,10,4,2,-1,9,8,5,3,2,3,15,6,6,1,0,-1,19,12,12,4,0,-1,10
27,1,0,5,1,6,21,10,9,5,3,6,12,3,3,5,1,5,19,10,9,2,0,5,15,4,3,5,1,1,18,14,11,4,2,7,9,8,5,3,2,3,16,7,6,1,0,-1,19,12,12,4,0,-1,11
28,1,0,5,1,6,22,10,9,5,3,6,13,3,3,5,1,5,20,10,9,2,0,5,16,4,3,5,1,1,19,14,11,4,2,7,10,8,5,4,2,3,16,7,6,1,0,-1,20,13,13,4,0,-1,11
29,1,0,6,2,6,22,10,9,5,3,6,14,3,3,5,1,5,21,10,9,2,0,5,17,4,3,5,1,1,20,14,11,5,2,7,10,8,5,4,2,3,17,8,7,1,0,-1,20,14,14,4,0,-1,11
30,1,0,7,2,6,22,10,9,5,3,6,15,3,3,5,1,5,22,10,9,2,0,5,18,4,3,5,1,1,21,14,11,6,2,7,10,8,5,4,2,3,18,8,7,1,0,-1,21,14,14,4,0,-1,12
31,1,0,8,3,6,22,10,9,5,3,6,16,3,3,5,1,5,23,10,9,2,0,5,19,4,3,5,1,1,22,14,11,6,2,7,11,8,5,4,2,3,19,9,8,1,0,-1,21,14,14,4,0,-1,13
32,1,0,8,3,6,23,10,9,5,3,6,17,3,3,6,1,5,23,10,9,2,0,5,20,4,3,5,1,1,23,14,11,7,3,7,11,8,5,4,2,3,20,9,8,2,1,-1,21,14,14,4,0,-1,14
33,1,0,8,3,6,24,10,9,5,3,6,18,4,3,6,1,5,23,10,9,2,0,5,21,4,3,5,1,1,24,14,11,7,3,7,12,8,5,4,2,3,21,10,8,2,1,7,21,14,14,5,0,-1,14
34,1,0,8,3,6,25,10,9,5,3,6,19,4,3,7,1,5,23,10,9,2,0,5,22,4,3,5,1,1,25,14,11,7,3,7,13,8,5,5,2,3,21,10,8,3,1,7,21,15,15,5,0,-1,14
35,1,0,8,3,6,26,10,9,5,3,6,20,4,3,7,1,5,24,10,9,2,0,5,23,4,3,5,1,1,26,14,11,8,4,7,13,8,5,5,2,3,22,10,8,4,2,7,21,15,15,5,0,-1,15
36,1,0,9,3,6,26,10,9,5,3,6,21,4,3,8,1,5,24,10,9,3,0,5,23,4,3,5,1,1,27,14,11,9,4,7,13,8,5,5,2,3,23,10,8,4,2,7,22,15,15,5,0,-1,16
37,1,0,9,3,6,27,10,9,5,3,6,22,4,3,9,1,5,24,10,9,3,0,5,24,4,3,6,2,1,27,14,11,10,4,7,13,8,5,6,3,3,23,10,8,5,3,7,22,15,15,5,0,-1,17
38,1,0,9,3,6,28,10,9,5,3,6,23,4,3,9,1,5,25,10,9,3,0,5,25,4,3,6,2,1,28,14,11,11,4,7,13,8,5,7,3,3,23,10,8,5,3,7,23,15,15,5,0,-1,18
39,1,0,10,3,6,28,10,9,5,3,6,24,4,3,9,1,5,26,10,9,4,0,5,25,4,3,6,2,1,29,14,11,11,4,7,14,8,5,7,3,3,24,11,9,5,3,7,23,15,15,5,0,-1,19
40,1,0,10,3,6,29,10,9,5,3,6,25,4,3,9,1,5,27,10,9,5,0,5,25,4,3,6,2,1,30,14,11,11,4,7,15,8,5,7,3,3,25,11,9,5,3,8,24,16,15,5,0,-1,19
41,1,0,10,3,6,30,11,9,5,3,6,25,4,3,9,1,5,28,10,9,6,0,5,25,4,3,7,2,1,30,14,11,12,4,7,15,9,5,7,3,3,25,11,9,5,3,8,25,16,15,5,0,-1,20
42,1,0,10,3,6,31,11,9,5,3,6,26,4,3,9,1,5,29,10,9,7,0,5,25,4,3,7,2,1,31,15,11,12,4,7,15,9,5,8,3,3,25,11,9,5,3,8,26,16,15,5,0,-1,21
43,1,0,10,3,6,32,11,9,5,3,6,27,4,3,9,1,5,30,10,9,7,0,5,26,4,3,8,3,1,31,15,11,12,4,7,16,9,5,8,3,3,26,11,9,5,3,8,27,16,15,5,0,-1,22
44,1,0,10,3,6,33,11,9,5,3,6,28,4,3,9,1,5,31,10,9,7,0,5,27,4,3,8,3,1,32,15,11,12,4,7,17,9,5,8,3,3,27,11,9,6,3,8,27,16,15,5,0,-1,23
45,1,0,10,3,6,34,11,9,5,3,6,29,4,3,9,1,5,32,10,9,8,0,5,27,4,3,8,3,1,33,15,11,13,4,7,17,9,5,8,3,3,28,11,9,6,3,8,28,16,15,5,0,-1,24
46,1,0,11,3,6,34,11,9,6,3,6,29,4,3,9,1,5,33,10,9,9,0,5,27,4,3,8,3,1,34,16,11,13,4,7,17,9,5,8,3,3,29,11,9,7,3,8,28,16,15,5,0,-1,25
47,1,0,11,3,6,35,11,9,6,3,6,30,4,3,9,1,5,34,10,9,10,1,5,27,4,3,8,3,1,35,16,11,13,4,7,18,9,5,9,3,3,29,11,9,7,3,8,29,17,15,5,0,-1,25
48,1,0,11,3,6,36,11,9,7,3,6,30,4,3,9,1,5,35,10,9,11,2,5,27,4,3,9,3,1,35,16,11,14,4,7,18,9,5,9,3,3,30,11,9,7,3,8,30,17,15,5,0,-1,26
49,1,0,11,3,6,37,11,9,7,3,6,31,4,3,9,1,5,36,10,9,12,2,5,27,4,3,9,3,1,36,16,11,15,5,7,18,9,5,9,3,3,31,11,9,8,3,8,30,18,15,5,0,-1,26
50,1,0,11,3,6,38,11,9,7,3,6,32,4,3,9,1,5,37,10,9,12,2,5,28,4,3,9,3,1,37,16,11,15,5,7,19,9,5,10,3,3,31,11,9,8,3,8,31,19,15,5,0,-1,26
